Total price,Montly installment,Year.Car.Model,Used.Transmission,Seller Name,Seller location,transmission,milage (Thousands),year,manufacturer,model,extra
69000.0,1367.0,2015 Tata Indica 1.4 LGi,Used Car110 000 kmManual,WILLOWCREST MOTORS,"Fontainebleau, Randburg",Manual,110.0,2015,Tata,Indica,"['1.4', 'LGi']"
69000.0,1367.0,2013 Chevrolet Spark 1.2,Used Car79 000 kmManual,JODES MOTORS,"Allen Grove, Kempton Park",Manual,79.0,2013,Chevrolet,Spark,['1.2']
69000.0,1367.0,2013 Ford Figo 1.4 Ambiente,Used Car80 000 kmManual,J MAN CARS,"Maboneng, Johannesburg",Manual,80.0,2013,Ford,Figo,"['1.4', 'Ambiente']"
68000.0,1347.0,2014 Ford Figo 1.4 Ambiente,Used Car85 000 kmManual,GI MOTORS,"Pretoria Central, Pretoria",Manual,85.0,2014,Ford,Figo,"['1.4', 'Ambiente']"
68000.0,1347.0,2014 Opel Corsa 1.4 Essentia,Used Car110 000 kmManual,J MAN CARS,"Maboneng, Johannesburg",Manual,110.0,2014,Opel,Corsa,"['1.4', 'Essentia']"
65000.0,1288.0,2014 Peugeot 3008 1.6T Active,Used Car104 500 kmManual,GI MOTORS,"Pretoria Central, Pretoria",Manual,104.5,2014,Peugeot,3008,"['1.6T', 'Active']"
65000.0,1288.0,2014 Nissan Micra 1.2 Visia+ (audio),Used Car120 000 kmManual,WIZ LINK,"Kempton Park Central, Kempton Park",Manual,120.0,2014,Nissan,Micra,"['1.2', 'Visia+', '(audio)']"
65000.0,1288.0,2013 Chevrolet Aveo Hatch 1.6 L,Used Car77 000 kmManual,STEPHENS AUTO MOTORS,"Kempton Park Central, Kempton Park",Manual,77.0,2013,Chevrolet,Aveo,"['Hatch', '1.6', 'L']"
65000.0,1288.0,2014 Chevrolet Aveo Sedan 1.6 L,Used Car89 000 kmManual,JAY JAY MOTORS,"Rhodesfield, Kempton Park",Manual,89.0,2014,Chevrolet,Aveo,"['Sedan', '1.6', 'L']"
65000.0,1288.0,2014 Chevrolet Aveo Sedan 1.6 LS Auto,Used Car89 000 kmAutomatic,TREASURE CITY CARS,"Rhodesfield, Kempton Park",Automatic,89.0,2014,Chevrolet,Aveo,"['Sedan', '1.6', 'LS', 'Auto']"
64999.0,1288.0,2015 Ford Figo 1.4 Trend,Used Car147 000 kmManual,SMART CARS JHB,"Bezuidenhout Valley, Johannesburg",Manual,147.0,2015,Ford,Figo,"['1.4', 'Trend']"
64950.0,1287.0,2013 Toyota Aygo 3-Door 1.0 Fresh,Used Car189 000 kmManual,SANDTON AUTO,"Wynberg, Sandton",Manual,189.0,2013,Toyota,Aygo,"['3-Door', '1.0', 'Fresh']"
